 5.806331713981387546e-03,  1.144646215771982778e-03
 8.851163816700329543e-04,  6.824256236198049516e-04
 6.936414312566622879e-03,  1.786069196365101417e-03
 3.494221233828055488e-04,  1.786069196365101417e-03
 1.150629223379589150e-03,  1.978999045616197400e-03


3.242880092145430937e-01 (32,4)

 4.797286918507399044e-03,  1.934024100344542904e-03
 3.504393794394471823e-03,  5.453862958108939268e-04
 3.015750445548576533e-03,  1.564034345101358251e-03
 4.390105416896140488e-04,  2.853300672560608355e-03
 1.144196439686317405e-03,  6.269102295070964328e-04
 1.606513841966140856e-03,  1.120622960630624897e-03
 6.110523648320826361e-03,  1.081576718528020394e-03
 8.558679708526313601e-03,  1.675558660238843584e-03
 7.557738479267956744e-04,  1.251035176398114165e-03
 7.995258238839364831e-03,  2.135663669698953295e-03
 6.515533887206978025e-04,  1.946766360484262126e-04
 5.150988145786467541e-03,  2.790399997286085142e-03
 1.908537273199871877e-03,  2.790399997286085142e-03
 9.847375662681652399e-04,  3.225690241704271856e-03


3.480197057442947495e-01 (34,7)

 2.651108610255021106e-03,  1.320168129188839566e-03
 1.951827228381353488e-03,  1.465263988855599903e-03
 4.575618096223477258e-04,  2.681637482967242324e-03
 1.462487342445735559e-03,  6.472552832826849708e-04
 1.634488595088046461e-03,  2.304708008161883859e-03
 2.528336939076749040e-03,  8.776281937814385753e-04
 5.154173455339662417e-03,  1.967094968270995028e-03
 4.945460840663778654e-03,  7.795832381532072581e-04
 2.151511632754673792e-03,  7.897475842019429379e-04
 2.907382178055208186e-03,  7.046501946341346802e-04
 1.445495627205088196e-03,  2.115229812523113507e-04
 2.028756624063207410e-03,  1.145197430693804547e-03
 3.245570493532191382e-03,  1.145197430693804547e-03
 2.084714795035722684e-03,  7.185455674072070611e-04


3.355385308274738132e-01 (24,10)

 4.570232974190451859e-03,  1.876699436186315051e-03
 1.599499306777864499e-03,  1.762743363164211803e-03
 2.677230889862430331e-03,  1.378090948426276535e-03
 2.760881639508946418e-03,  1.561942399499325305e-03
 1.658569131025547762e-03,  2.082109801422577563e-03
 2.731220981462741289e-03,  2.575572135118748586e-03
 4.808118483206670103e-03,  9.961060398488302565e-04
 5.841087763379893168e-03,  2.200757049066151116e-03
 1.500134239319925178e-03,  9.544690569655076137e-04
 7.330577786541627415e-03,  2.148735568618805394e-03
 1.807348869726048629e-03,  1.906297797898743977e-03
 3.445307045414109422e-03,  3.692407238373706388e-04
 2.164827612844548357e-03,  3.692407238373706388e-04
 1.769150810780104662e-03,  2.039466657026070030e-03


3.794839007573848622e-01 (13,1)

4.549908001017744993e-03, 2.249831008178923997e-03
2.349051484671177761e-03, 1.937436002793919889e-03
3.119905998410847994e-03, 8.632865181972223297e-04
2.302714494175853426e-03, 3.033850927561401213e-03
9.969770053539794320e-04, 7.542491544398307105e-05
2.393409008368432237e-03, 2.813029458128550597e-03
6.926729972170688962e-03, 2.239161662800023128e-03
7.726581601251885680e-03, 1.653751604811262450e-03
6.919826614119767858e-04, 1.104482836409640713e-03
5.748306104647684517e-03, 2.050280339931552769e-03
6.463045427651566014e-04, 1.534390018574104337e-03
9.640579086779782828e-03, 9.958575475882260140e-04
1.458234326439448265e-03, 9.958575475882260140e-04
2.011823256972019008e-03, 1.197264004188656767e-03


3.564283082138229863e-01 (30,4)

 5.385177218492695830e-03,  2.707272833111079406e-03
 4.071568379004435710e-03,  1.691928951317674470e-03
 3.767828879388720673e-03,  2.633144470681646134e-04
 1.887677447241602191e-03,  2.401832729075301012e-03
 1.440560854937192672e-03,  1.115899258622341916e-03
 4.624577245146889600e-04,  3.214183852837566315e-04
 6.902374587464650893e-03,  5.649771387005716799e-04
 9.703867132957729597e-03,  2.440370602357169218e-03
 1.432577654869536402e-03,  2.279271944710713552e-03
 1.055674992128159510e-02,  2.781083379788381032e-03
 1.416773785100001147e-03,  1.163791924675975286e-03
 4.704486521946394870e-03,  2.430610024953856405e-03
 2.937786825920234504e-03,  2.430610024953856405e-03
 1.488035426553704649e-03,  4.052335869278992329e-03
